,min,x,y,xG,team,player,result,situation,season,date,match_id,player_assisted,lastAction
1,11,0.7480000305175781,0.4640000152587891,0.0181226432323455,Borussia M.Gladbach,Alassane Pléa,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,Florian Neuhaus,TakeOn
2,18,0.8569999694824219,0.6840000152587891,0.0636311322450637,Borussia M.Gladbach,Breel Embolo,BlockedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,Alassane Pléa,Pass
3,18,0.89,0.575,0.0146247018128633,Borussia M.Gladbach,Lars Stindl,SavedShot,FromCorner,2021,2022-05-14 13:30:00,17817,Luca Netz,Aerial
4,19,0.8730000305175781,0.475,0.0904495939612388,Borussia M.Gladbach,Lars Stindl,BlockedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,Florian Neuhaus,Pass
5,25,0.870999984741211,0.6079999923706054,0.0626974180340766,Borussia M.Gladbach,Alassane Pléa,SavedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,,BlockedPass
6,25,0.948000030517578,0.4870000076293945,0.6112387180328369,Borussia M.Gladbach,Lars Stindl,Goal,OpenPlay,2021,2022-05-14 13:30:00,17817,,Rebound
7,36,0.8980000305175782,0.3920000076293945,0.0799131840467453,Borussia M.Gladbach,Alassane Pléa,BlockedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,Florian Neuhaus,HeadPass
8,38,0.8130000305175781,0.4820000076293945,0.0204546712338924,Borussia M.Gladbach,Florian Neuhaus,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,,Aerial
9,43,0.885,0.5,0.75777667760849,Borussia M.Gladbach,Alassane Pléa,Goal,Penalty,2021,2022-05-14 13:30:00,17817,,Standard
10,45,0.92,0.3479999923706054,0.2985982298851013,Borussia M.Gladbach,Jonas Hofmann,Goal,OpenPlay,2021,2022-05-14 13:30:00,17817,Florian Neuhaus,Chipped
11,50,0.7519999694824219,0.5420000076293945,0.0350349657237529,Borussia M.Gladbach,Florian Neuhaus,SavedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,Lars Stindl,Pass
12,52,0.86,0.5,0.5175483822822571,Borussia M.Gladbach,Breel Embolo,Goal,OpenPlay,2021,2022-05-14 13:30:00,17817,Jonas Hofmann,Throughball
13,55,0.9590000152587892,0.605,0.1170724481344223,Borussia M.Gladbach,Breel Embolo,SavedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,,BlockedPass
14,56,0.9209999847412108,0.4540000152587891,0.0411374308168888,Borussia M.Gladbach,Marvin Friedrich,MissedShots,FromCorner,2021,2022-05-14 13:30:00,17817,Luca Netz,Aerial
15,57,0.889000015258789,0.3220000076293945,0.2663146257400512,Borussia M.Gladbach,Lars Stindl,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,Breel Embolo,Pass
16,67,0.9669999694824218,0.6190000152587891,0.3718150556087494,Borussia M.Gladbach,Jonas Hofmann,Goal,SetPiece,2021,2022-05-14 13:30:00,17817,,None
17,75,0.906999969482422,0.3729999923706055,0.4599236845970154,Borussia M.Gladbach,Patrick Herrmann,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,Alassane Pléa,Throughball
18,0,0.7569999694824219,0.3240000152587891,0.013675132766366,Hoffenheim,Diadie Samassékou,BlockedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,,None
19,2,0.9469999694824218,0.509000015258789,0.6194393634796143,Hoffenheim,Andrej Kramaric,Goal,OpenPlay,2021,2022-05-14 13:30:00,17817,Robert Skov,Pass
20,15,0.88,0.519000015258789,0.5520493388175964,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,David Raum,Pass
21,39,0.9359999847412108,0.6969999694824218,0.0529915317893028,Hoffenheim,Jacob Bruun Larsen,BlockedShot,OpenPlay,2021,2022-05-14 13:30:00,17817,,None
22,63,0.6630000305175782,0.404000015258789,0.0285573881119489,Hoffenheim,Robert Skov,MissedShots,DirectFreekick,2021,2022-05-14 13:30:00,17817,,Standard
23,77,0.7780000305175782,0.585999984741211,0.0287403520196676,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,Christoph Baumgartner,Pass
24,79,0.9540000152587892,0.3370000076293945,0.0508652292191982,Hoffenheim,Justin Che,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,,None
25,81,0.9209999847412108,0.5,0.330900639295578,Hoffenheim,Nick Proschwitz,MissedShots,OpenPlay,2021,2022-05-14 13:30:00,17817,David Raum,Cross
26,86,0.9669999694824218,0.6079999923706054,0.2098625898361206,Hoffenheim,Andrej Kramaric,MissedShots,FromCorner,2021,2022-05-14 13:30:00,17817,David Raum,Cross
27,89,0.8109999847412109,0.4609999847412109,0.0404261089861393,Hoffenheim,Sebastian Rudy,SavedShot,SetPiece,2021,2022-05-14 13:30:00,17817,Andrej Kramaric,Pass
0,9,0.911999969482422,0.5459999847412109,0.0994582325220108,Mainz 05,Jonathan Burkardt,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,Aarón Martín,Cross
1,14,0.9230000305175782,0.41,0.1286121755838394,Mainz 05,Karim Onisiwo,BlockedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Jonathan Burkardt,Pass
2,16,0.8580000305175781,0.4520000076293945,0.0137183722108602,Mainz 05,Karim Onisiwo,BlockedShot,SetPiece,2021,2021-11-05 19:30:00,17610,Stefan Bell,CornerAwarded
3,21,0.745,0.25,0.0374538749456405,Mainz 05,Aarón Martín,SavedShot,DirectFreekick,2021,2021-11-05 19:30:00,17610,,Standard
4,22,0.9540000152587892,0.4470000076293945,0.0726803094148635,Mainz 05,Jonathan Burkardt,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,Aarón Martín,Aerial
5,43,0.7830000305175782,0.740999984741211,0.0172296855598688,Mainz 05,Karim Onisiwo,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Jean-Paul Boëtius,TakeOn
6,45,0.7859999847412109,0.4929999923706055,0.0378239937126636,Mainz 05,Jae-Sung Lee,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Jonathan Burkardt,Pass
7,46,0.965999984741211,0.4170000076293945,0.0949233621358871,Mainz 05,Karim Onisiwo,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,Alexander Hack,BallTouch
8,60,0.919000015258789,0.5059999847412109,0.0489020310342311,Mainz 05,Alexander Hack,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,Aarón Martín,Aerial
9,61,0.774000015258789,0.6409999847412109,0.0209420006722211,Mainz 05,Jonathan Burkardt,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,,None
10,63,0.845999984741211,0.5879999923706055,0.0619661211967468,Mainz 05,Dominik Kohr,BlockedShot,SetPiece,2021,2021-11-05 19:30:00,17610,Jae-Sung Lee,Interception
11,63,0.8519999694824218,0.5379999923706055,0.071569338440895,Mainz 05,Jae-Sung Lee,SavedShot,SetPiece,2021,2021-11-05 19:30:00,17610,,Rebound
12,64,0.909000015258789,0.3279999923706054,0.0544408224523067,Mainz 05,Jonathan Burkardt,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Karim Onisiwo,BallTouch
13,64,0.845,0.575,0.0527441799640655,Mainz 05,Jae-Sung Lee,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,,None
14,67,0.805,0.3070000076293945,0.0227511506527662,Mainz 05,Dominik Kohr,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,Silvan Widmer,BallTouch
15,73,0.6909999847412109,0.4029999923706054,0.0132805733010172,Mainz 05,Anton Stach,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Karim Onisiwo,Pass
16,75,0.875,0.354000015258789,0.0534660071134567,Mainz 05,Silvan Widmer,Goal,OpenPlay,2021,2021-11-05 19:30:00,17610,,None
17,89,0.7819999694824219,0.5029999923706054,0.0252565592527389,Mainz 05,Leandro Barreiro Martins,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,,None
18,91,0.7759999847412109,0.6079999923706054,0.0266858153045177,Mainz 05,Leandro Barreiro Martins,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Aarón Martín,Pass
19,1,0.764000015258789,0.4470000076293945,0.0266908258199691,Borussia M.Gladbach,Jonas Hofmann,BlockedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Breel Embolo,Pass
20,6,0.9130000305175782,0.4779999923706055,0.1236084625124931,Borussia M.Gladbach,Matthias Ginter,BlockedShot,SetPiece,2021,2021-11-05 19:30:00,17610,Jonas Hofmann,Cross
21,34,0.8530000305175781,0.6270000076293946,0.0231665149331092,Borussia M.Gladbach,Luca Netz,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,,Aerial
22,37,0.7319999694824219,0.615999984741211,0.0185779482126235,Borussia M.Gladbach,Ramy Bensebaini,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Marcus Thuram,Pass
23,37,0.9390000152587892,0.5020000076293946,0.6099133491516113,Borussia M.Gladbach,Florian Neuhaus,Goal,OpenPlay,2021,2021-11-05 19:30:00,17610,,Rebound
24,41,0.9309999847412108,0.529000015258789,0.3606407046318054,Borussia M.Gladbach,Ramy Bensebaini,MissedShots,FromCorner,2021,2021-11-05 19:30:00,17610,Luca Netz,Cross
25,43,0.895,0.245,0.0426241233944892,Borussia M.Gladbach,Florian Neuhaus,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,Alassane Pléa,Chipped
26,46,0.8419999694824218,0.489000015258789,0.1241071000695228,Borussia M.Gladbach,Alassane Pléa,BlockedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,Florian Neuhaus,TakeOn
27,48,0.8780000305175781,0.3420000076293945,0.0604419074952602,Borussia M.Gladbach,Marcus Thuram,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,Florian Neuhaus,Pass
28,55,0.755,0.6229999923706054,0.0383482873439788,Borussia M.Gladbach,Alassane Pléa,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,,TakeOn
29,66,0.795,0.5570000076293945,0.0557771660387516,Borussia M.Gladbach,Alassane Pléa,SavedShot,OpenPlay,2021,2021-11-05 19:30:00,17610,,None
30,80,0.7869999694824219,0.4229999923706055,0.0357839837670326,Borussia M.Gladbach,Florian Neuhaus,MissedShots,OpenPlay,2021,2021-11-05 19:30:00,17610,Patrick Herrmann,Pass
0,2,0.82,0.455,0.0609929971396923,Borussia M.Gladbach,Alassane Pléa,BlockedShot,OpenPlay,2021,2022-04-03 15:30:00,17763,Matthias Ginter,Pass
1,8,0.915,0.6680000305175782,0.0685247480869293,Borussia M.Gladbach,Breel Embolo,BlockedShot,OpenPlay,2021,2022-04-03 15:30:00,17763,Alassane Pléa,BlockedPass
2,14,0.9030000305175782,0.4659999847412109,0.4369492530822754,Borussia M.Gladbach,Alassane Pléa,MissedShots,OpenPlay,2021,2022-04-03 15:30:00,17763,Stefan Lainer,Pass
3,17,0.7090000152587891,0.625999984741211,0.0140805942937731,Borussia M.Gladbach,Kouadio Kone,MissedShots,OpenPlay,2021,2022-04-03 15:30:00,17763,Ramy Bensebaini,Pass
4,30,0.88,0.700999984741211,0.0447650663554668,Borussia M.Gladbach,Ramy Bensebaini,SavedShot,OpenPlay,2021,2022-04-03 15:30:00,17763,,None
5,32,0.725999984741211,0.5429999923706055,0.0179047137498855,Borussia M.Gladbach,Lars Stindl,BlockedShot,OpenPlay,2021,2022-04-03 15:30:00,17763,Louis Beyer,Pass
