,min,x,y,xG,team,player,result,situation,season,datum,match_id,player_assisted,lastAction
17,22,0.938000030517578,0.4420000076293945,0.6150208115577698,Bayern Munich,Thomas Müller,ShotOnPost,OpenPlay,2022,2022-08-05 18:30:00,19342,Serge Gnabry,Pass
18,26,0.7319999694824219,0.524000015258789,0.0313557013869285,Bayern Munich,Jamal Musiala,SavedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,Serge Gnabry,Pass
19,28,0.915,0.5259999847412109,0.4057143628597259,Bayern Munich,Sadio Mané,Goal,OpenPlay,2022,2022-08-05 18:30:00,19342,Serge Gnabry,Chipped
20,32,0.7,0.4629999923706054,0.0219545569270849,Bayern Munich,Jamal Musiala,SavedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,Joshua Kimmich,Pass
21,32,0.9059999847412108,0.565,0.5453680157661438,Bayern Munich,Sadio Mané,BlockedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,Thomas Müller,Throughball
22,32,0.953000030517578,0.6229999923706054,0.3689785301685333,Bayern Munich,Sadio Mané,ShotOnPost,OpenPlay,2022,2022-08-05 18:30:00,19342,,Rebound
23,34,0.9619999694824218,0.4670000076293945,0.7526881694793701,Bayern Munich,Jamal Musiala,Goal,OpenPlay,2022,2022-08-05 18:30:00,19342,Thomas Müller,Pass
24,42,0.921999969482422,0.38,0.3375700116157532,Bayern Munich,Serge Gnabry,Goal,OpenPlay,2022,2022-08-05 18:30:00,19342,Thomas Müller,Pass
25,73,0.9669999694824218,0.3390000152587891,0.3636021018028259,Bayern Munich,Sadio Mané,SavedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,,None
26,80,0.7630000305175781,0.6790000152587891,0.0190512724220752,Bayern Munich,Joshua Kimmich,SavedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,Mathys Tel,Pass
27,81,0.805,0.4870000076293945,0.0764790847897529,Bayern Munich,Ryan Gravenberch,BlockedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,Mathys Tel,Pass
28,81,0.775,0.4070000076293945,0.0204682108014822,Bayern Munich,Noussair Mazraoui,MissedShots,OpenPlay,2022,2022-08-05 18:30:00,19342,,Rebound
29,82,0.909000015258789,0.48,0.5177093744277954,Bayern Munich,Jamal Musiala,Goal,OpenPlay,2022,2022-08-05 18:30:00,19342,Leroy Sané,Pass
30,86,0.7619999694824219,0.7119999694824218,0.0159982908517122,Bayern Munich,Leroy Sané,BlockedShot,OpenPlay,2022,2022-08-05 18:30:00,19342,,None
0,0,0.7030000305175781,0.4879999923706055,0.0094459094107151,Union Berlin,Rani Khedira,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,,Aerial
1,11,0.875999984741211,0.3829999923706054,0.0666631981730461,Union Berlin,Sheraldo Becker,Goal,SetPiece,2022,2022-09-03 13:30:00,19380,Christopher Trimmel,Chipped
2,31,0.7169999694824218,0.355,0.0134217794984579,Union Berlin,Christopher Trimmel,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,,BallTouch
3,74,0.8980000305175782,0.6869999694824219,0.2928169369697571,Union Berlin,Jamie Leweling,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,,None
4,75,0.784000015258789,0.5640000152587891,0.0242712870240211,Union Berlin,Andras Schafer,MissedShots,FromCorner,2022,2022-09-03 13:30:00,19380,,None
5,93,0.755,0.2770000076293945,0.011387494392693,Union Berlin,Genki Haraguchi,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,,None
6,94,0.77,0.5790000152587891,0.0251306369900703,Union Berlin,Genki Haraguchi,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,,None
7,2,0.8069999694824219,0.345,0.0331229232251644,Bayern Munich,Leroy Sané,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Kingsley Coman,Pass
8,2,0.7830000305175782,0.3829999923706054,0.0273581240326166,Bayern Munich,Marcel Sabitzer,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,,None
9,8,0.7390000152587891,0.3829999923706054,0.0155888181179761,Bayern Munich,Benjamin Pavard,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,Kingsley Coman,Pass
10,13,0.865999984741211,0.34,0.088853619992733,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Kingsley Coman,Pass
11,13,0.938000030517578,0.3029999923706055,0.0800259336829185,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,,Rebound
12,14,0.879000015258789,0.4429999923706054,0.063268132507801,Bayern Munich,Jamal Musiala,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19380,Matthijs de Ligt,HeadPass
13,14,0.9,0.2570000076293945,0.0380098521709442,Bayern Munich,Joshua Kimmich,Goal,FromCorner,2022,2022-09-03 13:30:00,19380,,Rebound
14,20,0.8630000305175781,0.48,0.0105978222563862,Bayern Munich,Sadio Mané,MissedShots,SetPiece,2022,2022-09-03 13:30:00,19380,Joshua Kimmich,Aerial
15,21,0.8780000305175781,0.4379999923706055,0.0806852951645851,Bayern Munich,Kingsley Coman,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,,None
16,35,0.875999984741211,0.5170000076293946,0.4120343327522278,Bayern Munich,Leroy Sané,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Jamal Musiala,Throughball
17,44,0.7809999847412109,0.4070000076293945,0.0281749106943607,Bayern Munich,Leroy Sané,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,Jamal Musiala,Pass
18,46,0.7919999694824219,0.3329999923706054,0.0170875843614339,Bayern Munich,Benjamin Pavard,MissedShots,SetPiece,2022,2022-09-03 13:30:00,19380,,None
19,52,0.8159999847412109,0.590999984741211,0.0530110411345958,Bayern Munich,Leroy Sané,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,,Dispossessed
20,55,0.914000015258789,0.72,0.0466260612010955,Bayern Munich,Sadio Mané,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Alphonso Davies,Pass
21,57,0.904000015258789,0.580999984741211,0.1194238811731338,Bayern Munich,Sadio Mané,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,Alphonso Davies,Pass
22,76,0.965,0.3160000038146973,0.053845927119255,Bayern Munich,Serge Gnabry,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19380,Ryan Gravenberch,Pass
23,82,0.8859999847412109,0.6029999923706054,0.099842682480812,Bayern Munich,Alphonso Davies,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Sadio Mané,Pass
24,90,0.8,0.37,0.0346732400357723,Bayern Munich,Leon Goretzka,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Thomas Müller,Pass
25,91,0.7659999847412109,0.500999984741211,0.0355755239725112,Bayern Munich,Marcel Sabitzer,MissedShots,FromCorner,2022,2022-09-03 13:30:00,19380,Serge Gnabry,Pass
26,92,0.885,0.565,0.0204420983791351,Bayern Munich,Sadio Mané,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19380,Dayotchanculle Upamecano,Aerial
27,93,0.8169999694824219,0.3979999923706054,0.0333101078867912,Bayern Munich,Benjamin Pavard,MissedShots,FromCorner,2022,2022-09-03 13:30:00,19380,,None
0,17,0.74,0.5220000076293946,0.0615467131137847,Bayern Munich,Joshua Kimmich,MissedShots,DirectFreekick,2022,2022-09-10 13:30:00,19388,,Standard
1,29,0.9519999694824218,0.5029999923706054,0.5762969255447388,Bayern Munich,Mathys Tel,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Noussair Mazraoui,Cross
2,29,0.906999969482422,0.385,0.0877299010753631,Bayern Munich,Serge Gnabry,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,,Rebound
3,32,0.7219999694824218,0.479000015258789,0.017107106745243,Bayern Munich,Joshua Kimmich,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Alphonso Davies,Pass
4,33,0.7969999694824219,0.5259999847412109,0.0487401485443115,Bayern Munich,Serge Gnabry,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Noussair Mazraoui,Pass
5,35,0.8680000305175781,0.4659999847412109,0.1055874675512313,Bayern Munich,Mathys Tel,Goal,OpenPlay,2022,2022-09-10 13:30:00,19388,Alphonso Davies,Pass
6,48,0.9009999847412108,0.6969999694824218,0.0678304135799408,Bayern Munich,Serge Gnabry,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Leon Goretzka,Chipped
7,53,0.8819999694824219,0.3629999923706055,0.1018362119793891,Bayern Munich,Mathys Tel,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Thomas Müller,Pass
8,54,0.884000015258789,0.4109999847412109,0.1418704539537429,Bayern Munich,Leon Goretzka,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Jamal Musiala,Pass
9,54,0.8719999694824219,0.705999984741211,0.0457847602665424,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,,Rebound
10,59,0.8619999694824219,0.4029999923706054,0.0770107805728912,Bayern Munich,Jamal Musiala,Goal,SetPiece,2022,2022-09-10 13:30:00,19388,Noussair Mazraoui,Pass
11,61,0.8619999694824219,0.505,0.3801402151584625,Bayern Munich,Serge Gnabry,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Jamal Musiala,Pass
12,64,0.8,0.5329999923706055,0.0618604198098182,Bayern Munich,Jamal Musiala,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Alphonso Davies,Pass
13,66,0.7969999694824219,0.3620000076293945,0.0388389192521572,Bayern Munich,Leon Goretzka,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Leroy Sané,Pass
14,70,0.8580000305175781,0.685,0.0546276718378067,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Alphonso Davies,Pass
15,76,0.9109999847412108,0.6959999847412109,0.1213858649134635,Bayern Munich,Alphonso Davies,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,,BallRecovery
16,79,0.8630000305175781,0.404000015258789,0.0998472049832344,Bayern Munich,Leroy Sané,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Serge Gnabry,Pass
17,82,0.879000015258789,0.5409999847412109,0.147920623421669,Bayern Munich,Ryan Gravenberch,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Leroy Sané,Pass
18,82,0.845999984741211,0.5029999923706054,0.1393010914325714,Bayern Munich,Eric Maxim Choupo-Moting,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,,Rebound
19,13,0.870999984741211,0.7030000305175781,0.0445381514728069,VfB Stuttgart,Borna Sosa,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Sehrou Guirassy,Pass
20,37,0.750999984741211,0.6990000152587891,0.0158383809030056,VfB Stuttgart,Sehrou Guirassy,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Borna Sosa,Pass
21,41,0.7759999847412109,0.6430000305175781,0.0230406019836664,VfB Stuttgart,Tiago Tomás,SavedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,Naouirou Ahamada,Pass
22,56,0.905,0.3509999847412109,0.297325998544693,VfB Stuttgart,Chris Führich,Goal,OpenPlay,2022,2022-09-10 13:30:00,19388,Konstantinos Mavropanos,Pass
23,73,0.7809999847412109,0.5179999923706055,0.032247707247734,VfB Stuttgart,Sehrou Guirassy,BlockedShot,OpenPlay,2022,2022-09-10 13:30:00,19388,,None
24,85,0.7869999694824219,0.2189999961853027,0.0167706180363893,VfB Stuttgart,Pascal Stenzel,MissedShots,OpenPlay,2022,2022-09-10 13:30:00,19388,Atakan Karazor,Pass
25,91,0.885,0.5,0.75777667760849,VfB Stuttgart,Sehrou Guirassy,Goal,Penalty,2022,2022-09-10 13:30:00,19388,,Standard
0,13,0.965999984741211,0.445,0.080892339348793,Bayern Munich,Benjamin Pavard,ShotOnPost,FromCorner,2022,2022-08-14 15:30:00,19359,Joshua Kimmich,Aerial
1,30,0.7659999847412109,0.4929999923706055,0.0131616694852709,Bayern Munich,Marcel Sabitzer,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,,Aerial
2,32,0.8090000152587891,0.4670000076293945,0.0554356947541236,Bayern Munich,Jamal Musiala,Goal,OpenPlay,2022,2022-08-14 15:30:00,19359,,BallTouch
3,36,0.7430000305175781,0.2979999923706055,0.0190238524228334,Bayern Munich,Benjamin Pavard,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Alphonso Davies,Pass
4,37,0.8430000305175781,0.6980000305175781,0.0305056497454643,Bayern Munich,Serge Gnabry,MissedShots,FromCorner,2022,2022-08-14 15:30:00,19359,Joshua Kimmich,Cross
5,39,0.825,0.4429999923706054,0.0768346339464187,Bayern Munich,Joshua Kimmich,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,,BallTouch
6,42,0.870999984741211,0.3110000038146973,0.0736565589904785,Bayern Munich,Serge Gnabry,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Benjamin Pavard,TakeOn
7,42,0.894000015258789,0.3670000076293945,0.1078185811638832,Bayern Munich,Serge Gnabry,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,Thomas Müller,Pass
8,42,0.93,0.6859999847412109,0.0659931004047393,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Serge Gnabry,Rebound
9,42,0.82,0.5720000076293945,0.0573870055377483,Bayern Munich,Marcel Sabitzer,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,,Rebound
10,42,0.84,0.5329999923706055,0.0874194949865341,Bayern Munich,Joshua Kimmich,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Alphonso Davies,Pass
11,42,0.8959999847412109,0.4659999847412109,0.1369325965642929,Bayern Munich,Thomas Müller,Goal,OpenPlay,2022,2022-08-14 15:30:00,19359,Joshua Kimmich,Rebound
12,49,0.7680000305175781,0.2889999961853027,0.0314372368156909,Bayern Munich,Joshua Kimmich,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Benjamin Pavard,Pass
13,55,0.7809999847412109,0.425,0.0373186767101287,Bayern Munich,Thomas Müller,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,Jamal Musiala,Pass
14,56,0.8480000305175781,0.4629999923706054,0.1063402369618415,Bayern Munich,Leroy Sané,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Jamal Musiala,Pass
15,57,0.8219999694824218,0.7080000305175781,0.0271143168210983,Bayern Munich,Jamal Musiala,BlockedShot,FromCorner,2022,2022-08-14 15:30:00,19359,Joshua Kimmich,Pass
16,63,0.764000015258789,0.6329999923706054,0.0207043513655662,Bayern Munich,Marcel Sabitzer,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,,None
17,68,0.9669999694824218,0.59,0.0936420112848281,Bayern Munich,Sadio Mané,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,Benjamin Pavard,Cross
18,70,0.785,0.6530000305175782,0.026465656235814,Bayern Munich,Leroy Sané,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Jamal Musiala,Pass
19,70,0.8730000305175781,0.3520000076293945,0.0510589964687824,Bayern Munich,Thomas Müller,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,,Rebound
20,71,0.8019999694824219,0.669000015258789,0.028445353731513,Bayern Munich,Leroy Sané,MissedShots,FromCorner,2022,2022-08-14 15:30:00,19359,Joshua Kimmich,Cross
21,77,0.963000030517578,0.439000015258789,0.1493479609489441,Bayern Munich,Jamal Musiala,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Benjamin Pavard,Pass
22,89,0.855999984741211,0.77,0.0391117148101329,Bayern Munich,Mathys Tel,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,Marcel Sabitzer,Pass
23,90,0.8569999694824219,0.7369999694824219,0.0156603250652551,Bayern Munich,Leroy Sané,SavedShot,FromCorner,2022,2022-08-14 15:30:00,19359,,Aerial
24,3,0.9230000305175782,0.645,0.0933311507105827,Wolfsburg,Lukas Nmecha,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Omar Marmoush,Pass
25,15,0.775,0.69,0.0599726624786853,Wolfsburg,Omar Marmoush,BlockedShot,DirectFreekick,2022,2022-08-14 15:30:00,19359,,Standard
26,45,0.6809999847412109,0.4359999847412109,0.0332946665585041,Wolfsburg,Maximilian Arnold,BlockedShot,DirectFreekick,2022,2022-08-14 15:30:00,19359,,Standard
27,48,0.955999984741211,0.43,0.1281252354383468,Wolfsburg,Lukas Nmecha,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Bote Baku,Pass
28,62,0.906999969482422,0.39,0.05091293156147,Wolfsburg,Lukas Nmecha,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Bote Baku,Cross
29,69,0.8819999694824219,0.6940000152587891,0.0335023812949657,Wolfsburg,Max Kruse,MissedShots,OpenPlay,2022,2022-08-14 15:30:00,19359,Lukas Nmecha,HeadPass
30,87,0.7809999847412109,0.3820000076293945,0.0291577354073524,Wolfsburg,Gian-Luca Waldschmidt,SavedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Josip Brekalo,Pass
31,92,0.725,0.3759999847412109,0.0150212747976183,Wolfsburg,Felix Nmecha,BlockedShot,OpenPlay,2022,2022-08-14 15:30:00,19359,Josip Brekalo,Pass
0,5,0.745,0.2620000076293945,0.0120089845731854,Bochum,Cristian Gamboa,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Simon Zoller,Pass
1,18,0.8619999694824219,0.6619999694824219,0.0516571290791034,Bochum,Gerrit Holtmann,ShotOnPost,OpenPlay,2022,2022-09-18 15:30:00,19403,Patrick Osterhage,Chipped
2,19,0.740999984741211,0.69,0.0207627583295106,Bochum,Danilo Soares,BlockedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,Anthony Losilla,Pass
3,48,0.740999984741211,0.48,0.0105088138952851,Bochum,Simon Zoller,BlockedShot,SetPiece,2022,2022-09-18 15:30:00,19403,Kevin Stöger,Chipped
4,52,0.815,0.8390000152587891,0.0249950271099805,Bochum,Kevin Stöger,MissedShots,FromCorner,2022,2022-09-18 15:30:00,19403,Danilo Soares,Pass
5,58,0.7619999694824219,0.5479999923706055,0.0341499522328376,Bochum,Philipp Hofmann,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Kevin Stöger,Pass
6,77,0.735999984741211,0.669000015258789,0.1385838389396667,Bochum,Philipp Hofmann,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Kevin Stöger,Throughball
7,0,0.9619999694824218,0.6930000305175781,0.0097615057602524,FC Cologne,Steffen Tigges,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Jonas Hector,Aerial
8,7,0.92,0.6020000076293945,0.0918989330530166,FC Cologne,Florian Kainz,BlockedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,Steffen Tigges,Chipped
9,8,0.045,0.4729999923706054,0.0,FC Cologne,Benno Schmitz,OwnGoal,OpenPlay,2022,2022-09-18 15:30:00,19403,,Clearance
10,11,0.8480000305175781,0.2929999923706055,0.0328883193433284,FC Cologne,Jan Thielmann,BlockedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,,None
11,14,0.93,0.4129999923706055,0.0930754244327545,FC Cologne,Nikola Soldo,BlockedShot,SetPiece,2022,2022-09-18 15:30:00,19403,Jonas Hector,Cross
12,21,0.6990000152587891,0.4720000076293945,0.0156741458922624,FC Cologne,Dejan Ljubicic,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Jan Thielmann,Pass
13,28,0.935,0.425,0.0851214528083801,FC Cologne,Jonas Hector,MissedShots,FromCorner,2022,2022-09-18 15:30:00,19403,Florian Kainz,Cross
14,32,0.750999984741211,0.5579999923706055,0.0226629897952079,FC Cologne,Florian Kainz,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Ellyes Skhiri,TakeOn
15,38,0.9719999694824218,0.575,0.3727720379829407,FC Cologne,Ellyes Skhiri,MissedShots,SetPiece,2022,2022-09-18 15:30:00,19403,Florian Kainz,Cross
16,44,0.795,0.6780000305175782,0.0269426591694355,FC Cologne,Florian Kainz,BlockedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,Jonas Hector,Pass
17,65,0.72,0.4629999923706054,0.0229512546211481,FC Cologne,Linton Maina,BlockedShot,FromCorner,2022,2022-09-18 15:30:00,19403,Ellyes Skhiri,Pass
18,75,0.7730000305175782,0.705,0.0194290783256292,FC Cologne,Linton Maina,SavedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,Timo Hübers,Pass
19,76,0.8669999694824219,0.6270000076293946,0.0256482157856225,FC Cologne,Sargis Adamyan,ShotOnPost,FromCorner,2022,2022-09-18 15:30:00,19403,Ellyes Skhiri,HeadPass
20,76,0.84,0.3340000152587891,0.0567152760922908,FC Cologne,Jonas Hector,BlockedShot,FromCorner,2022,2022-09-18 15:30:00,19403,Linton Maina,TakeOn
21,80,0.9159999847412108,0.495,0.0487632490694522,FC Cologne,Florian Dietz,MissedShots,OpenPlay,2022,2022-09-18 15:30:00,19403,Sargis Adamyan,Aerial
22,84,0.9769999694824218,0.4559999847412109,0.1048209220170974,FC Cologne,Florian Dietz,SavedShot,FromCorner,2022,2022-09-18 15:30:00,19403,Jonas Hector,Aerial
23,87,0.96,0.6409999847412109,0.3487610518932342,FC Cologne,Linton Maina,Goal,OpenPlay,2022,2022-09-18 15:30:00,19403,,TakeOn
24,92,0.926999969482422,0.2829999923706054,0.0519627034664154,FC Cologne,Florian Dietz,BlockedShot,OpenPlay,2022,2022-09-18 15:30:00,19403,,BallRecovery
25,93,0.9209999847412108,0.439000015258789,0.3778472542762756,FC Cologne,Nikola Soldo,MissedShots,FromCorner,2022,2022-09-18 15:30:00,19403,Eric Martel,HeadPass
0,9,0.875,0.5529999923706055,0.2891262769699096,Freiburg,Christian Günter,SavedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,Mark Flekken,Chipped
1,17,0.8819999694824219,0.5629999923706055,0.3949612081050873,Freiburg,Ritsu Doan,SavedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,,None
2,21,0.8580000305175781,0.6079999923706054,0.0864827558398246,Freiburg,Michael Gregoritsch,SavedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,Vincenzo Grifo,Pass
3,21,0.965999984741211,0.555,0.6355477571487427,Freiburg,Roland Sallai,SavedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,,Rebound
4,21,0.92,0.495,0.5177590250968933,Freiburg,Nicolas Höfler,MissedShots,OpenPlay,2022,2022-08-26 18:30:00,19369,,Rebound
5,23,0.911999969482422,0.595999984741211,0.0156219825148582,Freiburg,Matthias Ginter,MissedShots,FromCorner,2022,2022-08-26 18:30:00,19369,Christian Günter,Aerial
6,28,0.7280000305175781,0.6179999923706054,0.0195172112435102,Freiburg,Michael Gregoritsch,SavedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,Ritsu Doan,Pass
7,30,0.8619999694824219,0.664000015258789,0.0484577640891075,Freiburg,Roland Sallai,MissedShots,OpenPlay,2022,2022-08-26 18:30:00,19369,Ritsu Doan,Chipped
8,40,0.9130000305175782,0.6969999694824218,0.0531326457858085,Freiburg,Roland Sallai,MissedShots,OpenPlay,2022,2022-08-26 18:30:00,19369,Vincenzo Grifo,Pass
9,42,0.931999969482422,0.5429999923706055,0.1225704476237297,Freiburg,Roland Sallai,MissedShots,SetPiece,2022,2022-08-26 18:30:00,19369,Vincenzo Grifo,Cross
10,47,0.885,0.5,0.75777667760849,Freiburg,Vincenzo Grifo,SavedShot,Penalty,2022,2022-08-26 18:30:00,19369,,Standard
11,47,0.9209999847412108,0.5379999923706055,0.3631893992424011,Freiburg,Vincenzo Grifo,SavedShot,SetPiece,2022,2022-08-26 18:30:00,19369,,Rebound
12,47,0.9590000152587892,0.5270000076293946,0.6721734404563904,Freiburg,Vincenzo Grifo,Goal,SetPiece,2022,2022-08-26 18:30:00,19369,,Rebound
13,50,0.7440000152587891,0.63,0.0541553609073162,Freiburg,Vincenzo Grifo,MissedShots,DirectFreekick,2022,2022-08-26 18:30:00,19369,,Standard
14,52,0.7569999694824219,0.6919999694824219,0.0247372798621654,Freiburg,Vincenzo Grifo,BlockedShot,OpenPlay,2022,2022-08-26 18:30:00,19369,Nicolas Höfler,Pass
